Device_Name,Category,File_Path,Window_Count,Level1_Sparsity,Level1_Mean_Intensity,Level1_CV,Level2_Sparsity,Level2_Mean_Intensity,Level2_CV,Level3_Sparsity,Level3_Mean_Intensity,Level3_CV,Level4_Sparsity,Level4_Mean_Intensity,Level4_CV,Routing_Sparsity,All_Levels_Zero_Ratio,Cluster,Label,Model,Previous_Label,Previous_Model,Model_Changed
设备20,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备20/window_60_data2.csv,10204,0.9977459819678557,0.004018032144257154,23.221702602156675,1.0,0.0,0.0,0.9988239905919247,0.0024500196001568013,33.05856621210303,0.9961779694237554,0.006664053312426499,18.6458062299649,0.9981869854958839,0.9955899647197177,0,Sparse,PatchTST,Sparse,PatchTST,False
设备21,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备21/window_60_data2.csv,10204,0.9980399843198745,0.0028420227361818894,26.279097456707298,0.9991179929439435,0.0009800078400627205,34.97827897424343,1.0,0.0,0.0,0.9977459819678557,0.0022540180321442573,21.03930069924006,0.9987259898079184,0.9950019600156801,0,Sparse,PatchTST,Sparse,PatchTST,False
设备23,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备23/window_60_data2.csv,10204,0.9908859270874167,0.011662093296746374,11.184804500096908,1.0,0.0,0.0,1.0,0.0,0.0,0.9938259506076048,0.006174049392395139,12.687326509878035,0.9961779694237554,0.9848098784790278,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备24,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备24/window_60_data2.csv,10204,0.9759898079184633,0.038612308898471184,7.442997151790501,0.9993139945119561,0.0006860054880439044,38.16692659508079,1.0,0.0,0.0,0.9937279498235986,0.006272050176401411,12.587195875174105,0.9922579380635045,0.9705017640141121,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备25,S5300_S5328C-EI,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S5300_S5328C-EI/设备25/window_60_data2.csv,10204,0.9999019992159938,9.800078400627205e-05,101.0099005048515,1.0,0.0,0.0,1.0,0.0,0.0,0.9937279498235986,0.0063700509604076834,12.681281924261581,0.9984074872598981,0.9936299490395923,0,Sparse,PatchTST,Intermittent,iTransformer,True
设备26,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备26/window_60_data2.csv,10204,0.9674637397099177,0.20031360250882008,8.861047999656842,1.0,0.0,0.0,0.9999019992159938,9.800078400627205e-05,101.0099005048515,0.9981379851038809,0.001862014896119169,23.152810446659547,0.9913759310074481,0.9663857310858487,0,Sparse,PatchTST,Sparse,PatchTST,False
设备27,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备27/window_60_data2.csv,10204,0.685515484123873,1.419639357114857,1.6322691435918133,0.998921991375931,0.0012740101920815366,32.02245883473793,0.9950999607996864,0.019012152097216777,16.81056419491586,0.9979419835358683,0.002058016464131713,22.020553169817557,0.9193698549588397,0.6823794590356723,2,Dense,Informer,Sparse,PatchTST,True
设备28,S9300_S9306,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9306/设备28/window_60_data2.csv,10204,0.9809878479027833,0.06017248137985104,8.204638861311938,0.9464915719325755,0.2208937671501372,4.422053043575447,0.8500588004704037,0.888671109368875,2.398415878606115,0.9980399843198745,0.001960015680125441,22.565460332109335,0.9438945511564093,0.8370246961975696,1,Intermittent,iTransformer,Sparse,PatchTST,True
设备29,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备29/window_60_data2.csv,10204,0.9917679341434732,0.018914151313210507,15.235588083348901,1.0,0.0,0.0,0.9997059976479812,0.0004900039200313603,60.60066006241187,0.9979419835358683,0.002156017248137985,22.471837287466734,0.9973539788318306,0.9904939239513916,0,Sparse,PatchTST,Sparse,PatchTST,False
设备30,S9300_S9303,/Users/leopold/Developer/fault-forecast/Time-Series-Library/dataset/fault/S9300_S9303/设备30/window_60_data2.csv,10204,0.9773618188945512,0.04076832614660917,10.097048952994712,1.0,0.0,0.0,0.9781458251666013,0.12681301450411603,6.797357128734521,0.9979419835358683,0.002058016464131713,22.020553169817557,0.9883624068992553,0.9583496667973344,0,Sparse,PatchTST,Sparse,PatchTST,False
